create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2020-09-01 11:25:00,BTCUSDT,40802.25000000,485529428.10335042,1.20014695,1.24679670,1.32128553,0.65992364
2020-09-01 11:30:00,BTCUSDT,40870.04300000,486589772.39079920,1.19668281,1.24785159,1.31751754,0.56328122
2020-09-01 11:35:00,BTCUSDT,40876.08100000,487124643.00580404,1.19603815,1.24864228,1.31720378,1.63044373
2020-09-01 11:40:00,BTCUSDT,40901.23800000,487351852.16707453,1.19618768,1.24941186,1.31626506,0.99805251
2020-09-01 11:45:00,BTCUSDT,40950.31800000,488045889.92400000,1.19402548,1.24929455,1.31416659,1.25587637
2020-09-01 11:50:00,BTCUSDT,40987.50300000,488082054.84921000,1.19774260,1.25018181,1.31634532,0.82513340
2020-09-01 11:55:00,BTCUSDT,41007.77400000,487591926.24128647,1.20105898,1.25042472,1.31874636,0.64862894
2020-09-01 12:00:00,BTCUSDT,40657.28400000,483161405.30784000,1.19487635,1.25537116,1.31077254,0.50338478
2020-09-01 12:05:00,BTCUSDT,40801.50900000,484059176.66159732,1.19620909,1.25554919,1.31078183,0.73343933
2020-09-01 12:10:00,BTCUSDT,40760.41900000,483989987.05752231,1.19884342,1.25679385,1.31268264,1.04377941
2020-09-01 12:15:00,BTCUSDT,40754.02600000,483923123.46718440,1.20077163,1.25773647,1.31527142,1.63498375
2020-09-01 12:20:00,BTCUSDT,40832.60300000,484486191.55983808,1.20231385,1.25810552,1.31504184,0.45240656
2020-09-01 12:25:00,BTCUSDT,40800.57500000,484996843.03075000,1.20576437,1.25897784,1.31904947,1.30078470
2020-09-01 12:30:00,BTCUSDT,40811.70900000,485291623.60191000,1.19431768,1.25970490,1.30939494,2.14544531
2020-09-01 12:35:00,BTCUSDT,40830.28700000,486226656.13376000,1.19940959,1.26031336,1.31809357,1.52248457
2020-09-01 12:40:00,BTCUSDT,40905.54000000,487089222.83206523,1.20115112,1.26045570,1.31918193,0.59437619
2020-09-01 12:45:00,BTCUSDT,40998.00600000,488698775.64183279,1.20047170,1.26050725,1.31575389,1.37279694
2020-09-01 12:50:00,BTCUSDT,40865.77300000,486785102.99888554,1.20342739,1.26135016,1.32123148,0.97624706
